BX = 000 Event : 1
0x0e 1|000|11100101011001|001010010001101011|0001011101|00000111110000|001001001001000000000000|1|0010011|0100001110|1111011|111111101000|111111110|1|0010011|0100011100|0011010|111111011000|111111110|1|0010011|0100001011|1100111|111111001011|000000001|1|0010011|0100000100|1100111|111110110111|111111110|0|0000000|0000000000|000000000000|000000000000|0000000|0|0000000|0000000000|000000000000|000000000000|0000000|0|0000000|0000000000|000000000000|000000000000|0000000|0|0000000|0000000000|000000000000|000000000000|0000000 0x8e564a46b1741f02490009343bdff47fa4d1c35fb1fe9342f3fe58064d04cff6ffe0000000000000000000000000000000000000000000000000
BX = 110 Event : 23
0x00 1|000|10111000001010|000000110101101001|0000000011|11111010011001|001001001001000000000000|1|0000001|0000110110|0000010|111111100000|000000001|1|0000001|0000111000|0011000|000000010111|000000011|1|0000001|0010011010|1100100|000000101010|111111111|1|0000001|0010010001|0011101|000001110011|000000001|0|0000000|0000000000|000000000000|000000000000|0000000|0|0000000|0000000000|000000000000|000000000000|0000000|0|0000000|0000000000|000000000000|000000000000|0000000|0|0000000|0000000000|000000000000|000000000000|0000000 0x8b8280d6900fe99249000810d817f000604383002e038126b20157fe04913a0e6010000000000000000000000000000000000000000000000000
0x01 1|000|10100111101010|000001111010011000|0001001011|00010000011110|001000000000001001001000|1|0000100|0010011110|0101011|000000110000|000000100|0|0000000|0000000000|0000000|000000000000|000000000|0|0000000|0000000000|0000000|000000000000|000000000|0|0000000|0000000000|0000000|000000000000|000000000|1|0000100|0010100000|100000111000|000000000000|1111111|1|0000100|0010000000|000000000001|111111110110|1111111|1|0000100|0010001000|000000000101|111111101010|0001001|0|0000000|0000000000|000000000000|000000000000|0000000 0x8a7a81e9812c41e2002488427958180100000000000000000000000000000000000842820e0003fc2100003fedfe1088005fea12000000000000
0x02 1|000|10110011010111|000010110100100000|1111101001|11110011000100|001001000000001000000000|1|0000110|0010101101|0011101|000000011000|111111011|1|0000110|0010011100|1100111|000000010111|000000001|0|0000000|0000000000|0000000|000000000000|000000000|0|0000000|0000000000|0000000|000000000000|000000000|1|0000110|0010100100|000000000011|000001000100|0010000|0|0000000|0000000000|000000000000|000000000000|0000000|0|0000000|0000000000|000000000000|000000000000|0000000|0|0000000|0000000000|000000000000|000000000000|0000000 0x8b35c2d20fa7cc4240200862b4e80c7ee189cce02e01000000000000000000000008629000c11080000000000000000000000000000000000000
0x03 1|000|01011001000100|000101010110110011|1110111011|11101110111100|001000000000001001000000|1|0001000|0000100110|0001111|111100110000|000000011|0|0000000|0000000000|0000000|000000000000|000000000|0|0000000|0000000000|0000000|000000000000|000000000|0|0000000|0000000000|0000000|000000000000|000000000|1|0001000|0001000111|011111011110|111111011000|0000011|1|0001000|0000101101|000000000000|000000110111|1001111|0|0000000|0000000000|000000000000|000000000000|0000000|0|0000000|0000000000|000000000000|000000000000|0000000 0x8591055b3eefbbc200240880987f9800c00000000000000000000000000000000008811df7bf601c405a00006f3c000000000000000000000000
0x04 1|000|00111000110111|000101100011001111|0000110000|00010000001011|001000000000001001001000|1|0001001|0010011011|0000011|000000011000|111111101|0|0000000|0000000000|0000000|000000000000|000000000|0|0000000|0000000000|0000000|000000000000|000000000|0|0000000|0000000000|0000000|000000000000|000000000|1|0001001|0000101010|100010011100|000000000111|0000100|1|0001001|0000001010|000000000010|000000001110|0001101|1|0001001|0000001000|000000000110|000000010111|0100101|0|0000000|0000000000|000000000000|000000000000|0000000 0x838dc58cf0c040b2002488926c180c7f40000000000000000000000000000000000890aa27001c24481400401c3624080060174a000000000000
0x05 1|000|01001001100011|000101111100110111|1111101010|11111000110011|001001001001000000000000|1|0001101|0000110101|0001010|000000011000|000000011|1|0001101|0000110101|0011001|000001011001|111111110|1|0001101|0000011100|0011001|000001110111|000000000|1|0001101|0000010101|0011010|000010101111|000000010|0|0000000|0000000000|000000000000|000000000000|0000000|0|0000000|0000000000|000000000000|000000000000|0000000|0|0000000|0000000000|000000000000|000000000000|0000000|0|0000000|0000000000|000000000000|000000000000|0000000 0x8498c5f37fabe332490008d0d4500c00e3435320b3fe8d070c83b80234153415e020000000000000000000000000000000000000000000000000
0x06 1|000|01000001110001|000111001110100000|1111100101|11101110101101|001000000000000001001000|1|0001111|0010101001|0011010|000000000000|111111110|0|0000000|0000000000|0000000|000000000000|000000000|0|0000000|0000000000|0000000|000000000000|000000000|0|0000000|0000000000|0000000|000000000000|000000000|0|0000000|0000000000|000000000000|000000000000|0000000|1|0001111|0010101000|000000000001|000000001010|0010101|1|0001111|0010100101|000000000100|000000010110|1100110|0|0000000|0000000000|000000000000|000000000000|0000000 0x841c473a0f97bad2000488f2a4d0007f8000000000000000000000000000000000000000000000047950002014563ca5004016cc000000000000
0x07 1|000|01010100001011|000111101110001111|1110001100|11110111110001|001001001000000000000000|1|0010001|0010110001|0000111|111110010000|111111110|1|0010001|0010010110|0011001|111100010111|000000000|1|0010001|0000100001|1101001|111010110110|000000000|0|0000000|0000000000|0000000|000000000000|000000000|0|0000000|0000000000|000000000000|000000000000|0000000|0|0000000|0000000000|000000000000|000000000000|0000000|0|0000000|0000000000|000000000000|000000000000|0000000|0|0000000|0000000000|000000000000|000000000000|0000000 0x8542c7b8fe33df1248000912c43fc87fa449633e2e00910874f5b000000000000000000000000000000000000000000000000000000000000000
0x08 1|000|00010001011111|000110111010011101|0001010110|00000010011101|001001001000000000000000|1|0010010|0010000111|0000011|111111110000|000000010|1|0010010|0010000101|1100111|111111000110|000000011|1|0010010|0010001100|0011001|111110010010|000000010|0|0000000|0000000000|0000000|000000000000|000000000|0|0000000|0000000000|000000000000|000000000000|0000000|0|0000000|0000000000|000000000000|000000000000|0000000|0|0000000|0000000000|000000000000|000000000000|0000000|0|0000000|0000000000|000000000000|000000000000|0000000 0x8117c6e9d15809d2480009221c1ff800a4885cff8c0392230cfc9008000000000000000000000000000000000000000000000000000000000000
0x09 1|000|01001010101101|001000000011000101|1110010010|11111010011111|001001001001000000000000|1|0010011|0010110100|0001101|000000110000|000000100|1|0010011|0010101000|1100111|000010000101|000000010|1|0010011|0010011001|1100010|000100000001|111111111|1|0010011|0000010010|1100011|000110111010|000000001|0|0000000|0000000000|000000000000|000000000000|0000000|0|0000000|0000000000|000000000000|000000000000|0000000|0|0000000|0000000000|000000000000|000000000000|0000000|0|0000000|0000000000|000000000000|000000000000|0000000 0x84ab480c5e4be9f249000932d068180124ca8ce10a02932671080ffe4c12c6374010000000000000000000000000000000000000000000000000
0x0a 1|000|10101100110001|000110000000001001|1111111110|00000001101111|001000001000000000000000|1|0010101|0100010110|1100010|111111101000|111111111|0|0000000|0000000000|0000000|000000000000|000000000|1|0010101|0100000110|0011000|000000101000|111111111|0|0000000|0000000000|0000000|000000000000|000000000|0|0000000|0000000000|000000000000|000000000000|0000000|0|0000000|0000000000|000000000000|000000000000|0000000|0|0000000|0000000000|000000000000|000000000000|0000000|0|0000000|0000000000|000000000000|000000000000|0000000 0x8acc46009ff806f2080009545b17f47fc0000000000095418c0147fc000000000000000000000000000000000000000000000000000000000000
0x0b 1|000|00100000011101|001000011111000101|1110010001|11111000011100|001001001001000000000000|1|0011000|0010110010|1101110|111111111000|000000010|1|0011000|0010101110|0011101|111110111010|000000011|1|0011000|0010011101|0011110|111110010000|111111111|1|0011000|0010110011|1100011|111101010010|000000011|0|0000000|0000000000|000000000000|000000000000|0000000|0|0000000|0000000000|000000000000|000000000000|0000000|0|0000000|0000000000|000000000000|000000000000|0000000|0|0000000|0000000000|000000000000|000000000000|0000000 0x8207487c5e47e1c249000982cb77fc00a60ae3bf740398274f7c87fe60b3c7ea4030000000000000000000000000000000000000000000000000
0x0c 1|000|01000101110110|001011000110011011|0010000110|00000100010101|001000001000000000000000|1|0011001|0100001010|0000101|111100011000|000000011|0|0000000|0000000000|0000000|000000000000|000000000|1|0011001|0010010001|1100010|110111010011|111111111|0|0000000|0000000000|0000000|000000000000|000000000|0|0000000|0000000000|000000000000|000000000000|0000000|0|0000000|0000000000|000000000000|000000000000|0000000|0|0000000|0000000000|000000000000|000000000000|0000000|0|0000000|0000000000|000000000000|000000000000|0000000 0x845d8b19b218115208000994282f8c00c000000000009924716e9ffc000000000000000000000000000000000000000000000000000000000000
0x0d 1|000|00100101101001|001010101000101110|1110001011|11111010101010|001001001001000000000000|1|0011010|0100110000|0010010|111111010000|111111101|1|0011010|0100011010|1101000|111110110101|000000001|1|0011010|0100011111|0011010|111110100001|111111111|1|0011010|0100001011|1100011|111101101110|111111110|0|0000000|0000000000|000000000000|000000000000|0000000|0|0000000|0000000000|000000000000|000000000000|0000000|0|0000000|0000000000|000000000000|000000000000|0000000|0|0000000|0000000000|000000000000|000000000000|0000000 0x825a4aa2ee2feaa2490009a4c097e87f6691ad1f6a019a47cd7d0ffe690bc7eddfe0000000000000000000000000000000000000000000000000
0x0e 1|000|00110100010001|001011000100111100|1111111010|11111100100010|001001001000000000000000|1|0011100|0100000010|0000011|111110101000|000000000|1|0011100|0100011101|1100011|111100111110|000000011|1|0011100|0100011001|1101001|111010100011|000000000|0|0000000|0000000000|0000000|000000000000|000000000|0|0000000|0000000000|000000000000|000000000000|0000000|0|0000000|0000000000|000000000000|000000000000|0000000|0|0000000|0000000000|000000000000|000000000000|0000000|0|0000000|0000000000|000000000000|000000000000|0000000 0x83444b13cfebf222480009c4081fd4002711dc7e7c039c4674f51800000000000000000000000000000000000000000000000000000000000000
0x0f 1|000|11001001101001|001001110010111100|0000101000|00010000010010|001000000000001001001000|1|0011101|0100010100|0000001|111111101000|111111100|0|0000000|0000000000|0000000|000000000000|000000000|0|0000000|0000000000|0000000|000000000000|000000000|0|0000000|0000000000|0000000|000000000000|000000000|1|0011101|0100100011|100010010111|000000001000|0000110|1|0011101|0100001000|000000000010|000000000110|0001000|1|0011101|0110000111|000000000110|000000000110|0101100|0|0000000|0000000000|000000000000|000000000000|0000000 0x8c9a49cbc0a04122002489d4500ff47f000000000000000000000000000000000009d48e25c02034ea1000400c22758700600658000000000000
0x10 1|000|00111111010110|001111000101000000|0001011001|00001111111010|001000000000001001001000|1|0011110|0110001101|1110101|000001001000|000000001|0|0000000|0000000000|0000000|000000000000|000000000|0|0000000|0000000000|0000000|000000000000|000000000|0|0000000|0000000000|0000000|000000000000|000000000|1|0011110|0110100101|100010001010|000000010001|1111111|1|0011110|0110000000|000000000001|000000011111|1010111|1|0011110|0110001000|000000000110|000000110110|0100011|0|0000000|0000000000|000000000000|000000000000|0000000 0x83f58f1401643fa2002489e637a82400400000000000000000000000000000000009e696228047fcf30000203f5e798800603646000000000000
BX = 111 Event : 24
0x00 1|000|11001110101011|000010101000011011|0001011111|11100101001011|000000000000001000001001|0|0000000|0000000000|0000000|000000000000|000000000|0|0000000|0000000000|0000000|000000000000|000000000|0|0000000|0000000000|0000000|000000000000|000000000|0|0000000|0000000000|0000000|000000000000|000000000|1|0000001|0001010000|010101111000|000000000000|0000000|0|0000000|0000000000|000000000000|000000000000|0000000|1|0000001|0010111111|011110000010|111111110100|1111101|1|0000001|0010100101|000000000001|111111101011|0011101 0x8ceac2a1b17f94b0002090000000000000000000000000000000000000000000000811415e00000000000000000204bf782ff4fb0252800ff59d
0x01 1|000|00101000101011|000100100110011001|1110110110|11111010010011|001001001001000000000000|1|0000010|0000110110|0000010|111110101000|111111100|1|0000010|0000101001|0011110|111100001110|111111101|1|0000010|0000011111|0011001|111010100100|000000001|1|0000010|0000101101|0011001|110111111110|111111110|0|0000000|0000000000|000000000000|000000000000|0000000|0|0000000|0000000000|000000000000|000000000000|0000000|0|0000000|0000000000|000000000000|000000000000|0000000|0|0000000|0000000000|000000000000|000000000000|0000000 0x828ac4999edbe93249000820d817d47f208293de1dfd8207ccf52006082d33bfdfe0000000000000000000000000000000000000000000000000
0x02 1|000|10111111010010|000011101001010100|0001011001|11101000001001|000000000000001001000001|0|0000000|0000000000|0000000|000000000000|000000000|0|0000000|0000000000|0000000|000000000000|000000000|0|0000000|0000000000|0000000|000000000000|000000000|0|0000000|0000000000|0000000|000000000000|000000000|1|0000011|0011000111|011000101101|111111110001|0000000|1|0000011|0011001011|011100110001|111111100011|0000000|0|0000000|0000000000|000000000000|000000000000|0000000|1|0000011|0010101011|000000000010|111110111000|1011011 0x8bf483a54167a0900024100000000000000000000000000000000000000000000008331d8b7fc4041996e63fc60000000000000106558017dc5b
0x03 1|000|01000100100001|000101110100100110|1111011111|00011001001001|000000000000001001001001|0|0000000|0000000000|0000000|000000000000|000000000|0|0000000|0000000000|0000000|000000000000|000000000|0|0000000|0000000000|0000000|000000000000|000000000|0|0000000|0000000000|0000000|000000000000|000000000|1|0000100|0010011110|010110001101|000000000101|0000001|1|0000100|0010011101|011010011010|111111111111|0000001|1|0000100|0000011111|100000000010|000000000001|0000000|1|0000100|0000000100|000000000001|000000000000|1100101 0x844845d26f7c6490002490000000000000000000000000000000000000000000000842796340140c213ad35ffe06101f80200101080200080065
0x04 1|000|00100011000110|000101100011101111|0000011011|00000111011101|001001001001000000000000|1|0000101|0010001011|0101101|111111111000|000000000|1|0000101|0010000010|0011101|111111010001|000000000|1|0000101|0000010011|1101000|111110101101|000000001|1|0000101|0000100101|1100111|111110101010|000000000|0|0000000|0000000000|000000000000|000000000000|0000000|0|0000000|0000000000|000000000000|000000000000|0000000|0|0000000|0000000000|000000000000|000000000000|0000000|0|0000000|0000000000|000000000000|000000000000|0000000 0x8231858ef06c1dd2490008522d6ffc00214823bfa2008504f47d68061425cff54000000000000000000000000000000000000000000000000000
0x05 1|000|11000001000000|000100011001010110|1111101101|00011000100011|000000000000001000001001|0|0000000|0000000000|0000000|000000000000|000000000|0|0000000|0000000000|0000000|000000000000|000000000|0|0000000|0000000000|0000000|000000000000|000000000|0|0000000|0000000000|0000000|000000000000|000000000|1|0000111|0010100010|010110101110|111111111100|1111111|0|0000000|0000000000|000000000000|000000000000|0000000|1|0000111|0010011110|100000011001|111111101100|1111101|1|0000111|0010000100|000000000010|111111011000|0010101 0x8c1004656fb46230002090000000000000000000000000000000000000000000000872896bbff3f80000000000021c9e819fecfb0e420017ec15
0x06 1|000|00111111101110|000110111010001011|0000110111|11110101111011|001001000000000000000000|1|0001001|0010111000|0101010|111101011000|111111101|1|0001001|0010101110|0011001|111100000010|000000001|0|0000000|0000000000|0000000|000000000000|000000000|0|0000000|0000000000|0000000|000000000000|000000000|0|0000000|0000000000|000000000000|000000000000|0000000|0|0000000|0000000000|000000000000|000000000000|0000000|0|0000000|0000000000|000000000000|000000000000|0000000|0|0000000|0000000000|000000000000|000000000000|0000000 0x83fb86e8b0dfd7b240000892e157ac7f624ae33e0401000000000000000000000000000000000000000000000000000000000000000000000000
0x07 1|000|11011101111011|000101111101010111|0000000100|11101100111100|000000000000001001001001|0|0000000|0000000000|0000000|000000000000|000000000|0|0000000|0000000000|0000000|000000000000|000000000|0|0000000|0000000000|0000000|000000000000|000000000|0|0000000|0000000000|0000000|000000000000|000000000|1|0001010|0011001110|011101110000|000000000010|0000100|1|0001010|0010100010|000000000000|111111111101|0100110|1|0001010|0010100110|000000000011|111111111010|0010010|1|0001010|0010110101|000000000110|111111110101|1110001 0x8ddec5f57013b3c00024900000000000000000000000000000000000000000000008a339dc0008245144001ffa9a28a6003ffa25145a8037faf1
0x08 1|000|11100011100110|000110101101111000|0000100101|00000111111001|001001001001000000000000|1|0001011|0010001111|1111101|000000101000|000000110|1|0001011|0010100111|0011000|000000011101|000000001|1|0001011|0010101110|1100111|000000001101|000000011|1|0001011|0100001001|1100100|000000010010|000000011|0|0000000|0000000000|000000000000|000000000000|0000000|0|0000000|0000000000|000000000000|000000000000|0000000|0|0000000|0000000000|000000000000|000000000000|0000000|0|0000000|0000000000|000000000000|000000000000|0000000 0x8e3986b780941f92490008b23fe81401a2ca73003a018b2bb380680e2d09c8024030000000000000000000000000000000000000000000000000
0x09 1|000|00110000100110|001000101100001110|0000010111|00000111011110|001001001001000000000000|1|0001100|0010001010|1101100|000001000000|111111011|1|0001100|0010001010|1101001|000001101001|111111101|1|0001100|0010011100|0011101|000011000111|111111110|1|0001100|0010001010|1100111|000011111111|000000000|0|0000000|0000000000|000000000000|000000000000|0000000|0|0000000|0000000000|000000000000|000000000000|0000000|0|0000000|0000000000|000000000000|000000000000|0000000|0|0000000|0000000000|000000000000|000000000000|0000000 0x830988b0e05c1de2490008c22b60207ee308ad20d3fd8c270e863ffa308ace1fe000000000000000000000000000000000000000000000000000
0x0a 1|000|11000011101001|000111010010000010|0000111100|00000010000000|001001000000000000000000|1|0001110|0100011001|1100011|111110001000|000000010|1|0001110|0100000101|1100111|111011101111|000000010|0|0000000|0000000000|0000000|000000000000|000000000|0|0000000|0000000000|0000000|000000000000|000000000|0|0000000|0000000000|000000000000|000000000000|0000000|0|0000000|0000000000|000000000000|000000000000|0000000|0|0000000|0000000000|000000000000|000000000000|0000000|0|0000000|0000000000|000000000000|000000000000|0000000 0x8c3a474820f00802400008e4671fc400a3905cfdde02000000000000000000000000000000000000000000000000000000000000000000000000
0x0b 1|000|10111101000100|000111101101000100|0000110101|00000101000010|000001001001000000000000|0|0000000|0000000000|0000000|000000000000|000000000|1|0001111|0100000111|1100110|111111101010|000000011|1|0001111|0100001110|1100100|000000000001|000000001|1|0001111|0100000110|1100011|000001010000|000000001|0|0000000|0000000000|000000000000|000000000000|0000000|0|0000000|0000000000|000000000000|000000000000|0000000|0|0000000|0000000000|000000000000|000000000000|0000000|0|0000000|0000000000|000000000000|000000000000|0000000 0x8bd107b440d41420490000000000000023d07cdfd4038f43b20008063d06c60a0010000000000000000000000000000000000000000000000000
0x0c 1|000|11001111111110|001000011100111011|1110111110|11111010000111|001001001001000000000000|1|0010000|0100110010|0001110|111111101000|000000001|1|0010000|0100111010|1100110|111110110100|000000011|1|0010000|0100100011|1100100|111110001000|000000000|1|0010000|0100100001|1100011|111101000001|000000011|0|0000000|0000000000|000000000000|000000000000|0000000|0|0000000|0000000000|000000000000|000000000000|0000000|0|0000000|0000000000|000000000000|000000000000|0000000|0|0000000|0000000000|000000000000|000000000000|0000000 0x8cff8873befbe87249000904c877f4006413acdf68039048f27c40024121c7e82030000000000000000000000000000000000000000000000000
0x0d 1|000|00100001110110|001010110100101100|1111100000|11110011111000|001001000000001001000000|1|0010001|0100101001|0000110|000001000000|000000010|1|0010001|0100101000|1100010|000001001010|111111111|0|0000000|0000000000|0000000|000000000000|000000000|0|0000000|0000000000|0000000|000000000000|000000000|1|0010001|0100101111|000000000100|000000010000|1110010|1|0010001|0101001000|000000001000|000000010100|0000110|0|0000000|0000000000|000000000000|000000000000|0000000|0|0000000|0000000000|000000000000|000000000000|0000000 0x821d8ad2cf83cf8240240914a4302000a4528c4095ff00000000000000000000000914bc010043948a9001002818000000000000000000000000
0x0e 1|000|10111001010100|001001001110000010|0000000101|11110011000110|001001000000001001000000|1|0010011|0100100111|0101010|000000111000|111111001|1|0010011|0101001100|0011100|000001010111|111111111|0|0000000|0000000000|0000000|000000000000|000000000|0|0000000|0000000000|0000000|000000000000|000000000|1|0010011|0110110100|000000000011|000000000000|1111010|1|0010011|0110111101|000000000110|111111110001|1001100|0|0000000|0000000000|000000000000|000000000000|0000000|0|0000000|0000000000|000000000000|000000000000|0000000 0x8b9509382017cc62402409349d501c7e64d4c380afff00000000000000000000000936d000c003d49b7a00dfe330000000000000000000000000
0x0f 1|000|01000110000100|001011100100011001|1111111010|11111011001101|001001001000000000000000|1|0010101|0100000011|0000011|111110010000|111111001|1|0010101|0100111110|1100100|111100000100|111111111|1|0010101|0100010100|1101000|111001100000|000000000|0|0000000|0000000000|0000000|000000000000|000000000|0|0000000|0000000000|000000000000|000000000000|0000000|0|0000000|0000000000|000000000000|000000000000|0000000|0|0000000|0000000000|000000000000|000000000000|0000000|0|0000000|0000000000|000000000000|000000000000|0000000 0x84610b919febecd2480009540c1fc87e6553ec9e09ff954534730000000000000000000000000000000000000000000000000000000000000000
0x10 1|000|10110001011011|001010101110001011|0000010001|11101111100100|001000000000000001001000|1|0010110|0110101101|0000111|000010001000|000000001|0|0000000|0000000000|0000000|000000000000|000000000|0|0000000|0000000000|0000000|000000000000|000000000|0|0000000|0000000000|0000000|000000000000|000000000|0|0000000|0000000000|000000000000|000000000000|0000000|1|0010110|0110110111|000000000010|000000101100|1111011|1|0010110|0110110100|000000000110|000000111011|0011010|0|0000000|0000000000|000000000000|000000000000|0000000 0x8b16cab8b047be4200048966b4384400400000000000000000000000000000000000000000000004b36e004059ee59b400603b34000000000000
0x11 1|000|11000001010000|001011011100101011|0000011000|11110011011010|001001000000001000000000|1|0010111|0110110101|1111110|111110110000|000000011|1|0010111|0110100011|1100010|111101001100|000000000|0|0000000|0000000000|0000000|000000000000|000000000|0|0000000|0000000000|0000000|000000000000|000000000|1|0010111|0110111010|000000000100|000000011100|1111001|0|0000000|0000000000|000000000000|000000000000|0000000|0|0000000|0000000000|000000000000|000000000000|0000000|0|0000000|0000000000|000000000000|000000000000|0000000 0x8c140b72b063cda240200976d7f7d800e5da3c5e980000000000000000000000000976e8010073c8000000000000000000000000000000000000
0x12 1|000|00110001011001|001101110000111111|1111101000|00010110001011|000000000000001001001001|0|0000000|0000000000|0000000|000000000000|000000000|0|0000000|0000000000|0000000|000000000000|000000000|0|0000000|0000000000|0000000|000000000000|000000000|0|0000000|0000000000|0000000|000000000000|000000000|1|0011000|0110101000|011001111101|111111111111|0000011|1|0011000|0110110001|011101110000|000000000110|0000100|1|0011000|0110000000|000000000001|000000001000|0101100|1|0011000|0100000010|000000000011|000000000111|1100010 0x83164dc3ffa058b0002490000000000000000000000000000000000000000000000986a19f7ffc1cc362ee000c126180001008593081001803e2
BX = 000 Event : 25
0x00 1|000|01010001110111|000101010011010010|0000111000|00010111110010|000000000000001001000000|0|0000000|0000000000|0000000|000000000000|000000000|0|0000000|0000000000|0000000|000000000000|000000000|0|0000000|0000000000|0000000|000000000000|000000000|0|0000000|0000000000|0000000|000000000000|000000000|1|0000000|0000011100|010110100100|111111110001|0000011|1|0000000|0000100001|011011000011|111111001110|0000100|0|0000000|0000000000|000000000000|000000000000|0000000|0|0000000|0000000000|000000000000|000000000000|0000000 0x851dc54d20e05f2000240000000000000000000000000000000000000000000000080071693fc41c0042d87f9c10000000000000000000000000
0x01 1|000|01010101100110|000110011010101010|1110110000|11101111101100|001000000000001001001000|1|0000001|0010011110|1101101|111111010000|111111101|0|0000000|0000000000|0000000|000000000000|000000000|0|0000000|0000000000|0000000|000000000000|000000000|0|0000000|0000000000|0000000|000000000000|000000000|1|0000001|0000111011|100001000111|000000000001|1111101|1|0000001|0000101001|000000000001|000000000001|1110100|1|0000001|0000011101|000000000101|000000001000|1111011|0|0000000|0000000000|000000000000|000000000000|0000000 0x8559866aaec3bec2002488127b6fe87f40000000000000000000000000000000000810ee11c007ec0852002003d2041d005008f6000000000000
0x02 1|000|01000001111001|000110010111111110|1110011111|00001011010011|001000000000001000000000|1|0000011|0010001011|0000001|111111001000|000000100|0|0000000|0000000000|0000000|000000000000|000000000|0|0000000|0000000000|0000000|000000000000|000000000|0|0000000|0000000000|0000000|000000000000|000000000|1|0000011|0000001101|000000000111|000000000110|0010001|0|0000000|0000000000|000000000000|000000000000|0000000|0|0000000|0000000000|000000000000|000000000000|0000000|0|0000000|0000000000|000000000000|000000000000|0000000 0x841e465fee7c2d32002008322c0fe401000000000000000000000000000000000008303401c01888000000000000000000000000000000000000
0x03 1|000|01000101000101|001001000010111100|0000110001|00001111110010|000000000000001001000000|0|0000000|0000000000|0000000|000000000000|000000000|0|0000000|0000000000|0000000|000000000000|000000000|0|0000000|0000000000|0000000|000000000000|000000000|0|0000000|0000000000|0000000|000000000000|000000000|1|0000101|0010000010|000000000000|111111000100|0100100|1|0000101|0010000111|000000000010|111110100011|1100110|0|0000000|0000000000|000000000000|000000000000|0000000|0|0000000|0000000000|000000000000|000000000000|0000000 0x8451490bc0c43f2000240000000000000000000000000000000000000000000000085208003f1124290e005f4798000000000000000000000000
0x04 1|000|01010010110010|001010100011001110|0000001110|11111100101000|001001001000000000000000|1|0000111|0100011001|1100010|111111101000|000000010|1|0000111|0011000001|0011000|111101010001|000000011|1|0000111|0011010011|0011101|111010110000|000000000|0|0000000|0000000000|0000000|000000000000|000000000|0|0000000|0000000000|000000000000|000000000000|0000000|0|0000000|0000000000|000000000000|000000000000|0000000|0|0000000|0000000000|000000000000|000000000000|0000000|0|0000000|0000000000|000000000000|000000000000|0000000 0x852c8a8ce03bf282480008746717f400a1cc131ea2038734cef58000000000000000000000000000000000000000000000000000000000000000
0x05 1|000|01000000110000|001001111001111001|1110011001|11111100011111|001001001001000000000000|1|0001000|0100011000|1100010|000000010000|111111101|1|0001000|0010111101|0011101|111101011111|000000000|1|0001000|0011010000|0011001|111011010110|111111111|1|0001000|0010111110|1100111|000000010001|111111100|0|0000000|0000000000|000000000000|000000000000|0000000|0|0000000|0000000000|000000000000|000000000000|0000000|0|0000000|0000000000|000000000000|000000000000|0000000|0|0000000|0000000000|000000000000|000000000000|0000000 0x840c09e79e67f1f2490008846310087f620bd3bebe0088340cf6b7fe20bece023fc0000000000000000000000000000000000000000000000000
0x06 1|000|10111010101011|001001100000111011|0001010011|00000101001111|001001001000000000000000|1|0001001|0100001000|0101111|000000101000|000000000|1|0001001|0110001001|0011000|000000110111|000000010|1|0001001|0110001000|0011101|000001000111|000000000|0|0000000|0000000000|0000000|000000000000|000000000|0|0000000|0000000000|000000000000|000000000000|0000000|0|0000000|0000000000|000000000000|000000000000|0000000|0|0000000|0000000000|000000000000|000000000000|0000000|0|0000000|0000000000|000000000000|000000000000|0000000 0x8baac983b14c14f24800089421781400225893006e0289620e823800000000000000000000000000000000000000000000000000000000000000
0x07 1|000|11001000010100|001010011011101010|1110011101|11111100010110|001001001001000000000000|1|0001010|0100000000|0000011|000000000000|111111110|1|0001010|0110101000|0011101|111111110010|000000001|1|0001010|0110101111|0011000|111111110010|000000000|1|0001010|0110111011|1101000|111111000010|111111110|0|0000000|0000000000|000000000000|000000000000|0000000|0|0000000|0000000000|000000000000|000000000000|0000000|0|0000000|0000000000|000000000000|000000000000|0000000|0|0000000|0000000000|000000000000|000000000000|0000000 0x8c850a6eae77f162490008a40018007fa29a83bfe4018a6bcc7f900229bbd1f85fe0000000000000000000000000000000000000000000000000
0x08 1|000|01000101011001|001100101000010101|0000101000|00010100111000|000000000000001000001000|0|0000000|0000000000|0000000|000000000000|000000000|0|0000000|0000000000|0000000|000000000000|000000000|0|0000000|0000000000|0000000|000000000000|000000000|0|0000000|0000000000|0000000|000000000000|000000000|1|0010001|0100011011|011001110001|000000011010|1111110|0|0000000|0000000000|000000000000|000000000000|0000000|1|0010001|0100000000|000000000001|000001010011|1111000|0|0000000|0000000000|000000000000|000000000000|0000000 0x84564ca150a053800020800000000000000000000000000000000000000000000009146d9c406bf00000000000024500001053f0000000000000
0x09 1|000|01001111010010|001101011011111100|0000001011|11110100101010|001001000000000001000000|1|0010011|0100101010|0000011|000000001000|000000000|1|0010011|0100100011|1100111|000000011100|000000000|0|0000000|0000000000|0000000|000000000000|000000000|0|0000000|0000000000|0000000|000000000000|000000000|0|0000000|0000000000|000000000000|000000000000|0000000|1|0010011|0100101001|000000001001|000000010110|1011110|0|0000000|0000000000|000000000000|000000000000|0000000|0|0000000|0000000000|000000000000|000000000000|0000000 0x84f48d6fc02fd2a240040934a818040024d23ce038000000000000000000000000000000000000049a5201202d78000000000000000000000000
